Kind,Date,EntryTime,Strike,OptionType,Signal,Confidence,EntrySpot,EntryPremium,TargetNifty,SLNifty,EstHoldMin,ExitTime,ExitSpot,ExitPremium,ExitReason,HoldMin,PnLSpotPct,PnLPremiumPct,PnLRupees,RollingSig,DirectionSig,CrossAssetSig
EXIT,2026-05-22,14:06:12,23700,PE,BUY PE,37.5,23756.55,103.25,23723.0,23774.0,9.0,14:09:12,23781.50,116.80,SL,3.0,-0.11,13.12,881,BUY CE,BUY PE,BUY CE
OPEN,2026-05-22,14:12:12,23700,PE,BUY PE,38.3,23770.30,106.90,23735.0,23788.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY CE
EXIT,2026-05-22,14:09:12,23750,PE,BUY PE,38.0,23781.50,139.85,23746.0,23800.0,9.0,14:18:12,23770.15,126.30,TIMEOUT,9.0,0.05,-9.69,-881,BUY CE,BUY PE,BUY CE
EXIT,2026-05-22,14:12:12,23700,PE,BUY PE,38.3,23770.30,106.90,23735.0,23788.0,9.0,14:21:12,23754.65,108.35,TIMEOUT,9.0,0.07,1.36,94,BUY CE,BUY PE,BUY CE
OPEN,2026-05-22,14:22:12,23700,PE,BUY PE,39.2,23752.50,116.65,23718.0,23770.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
EXIT,2026-05-22,14:22:12,23700,PE,BUY PE,39.2,23752.50,116.65,23718.0,23770.0,9.0,14:31:12,23745.25,115.40,TIMEOUT,9.0,0.03,-1.07,-81,BUY PE,BUY PE,BUY CE
OPEN,2026-05-22,14:32:12,23700,PE,BUY PE,40.2,23744.65,122.45,23708.0,23763.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-22,14:39:12,23650,PE,BUY PE,40.2,23723.65,101.70,23686.0,23743.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
EXIT,2026-05-22,14:32:12,23700,PE,BUY PE,40.2,23744.65,122.45,23708.0,23763.0,9.0,14:41:12,23728.65,136.10,TIMEOUT,9.0,0.07,11.15,887,BUY PE,BUY PE,BUY PE
OPEN,2026-05-22,14:49:12,23700,PE,BUY PE,40.9,23730.50,134.45,23691.0,23751.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY CE
EXIT,2026-05-22,14:39:12,23650,PE,BUY PE,40.2,23723.65,101.70,23686.0,23743.0,9.0,14:49:12,23730.50,112.00,TIMEOUT,10.0,-0.03,10.13,669,BUY PE,BUY PE,BUY CE
OPEN,2026-05-22,14:54:12,23650,PE,BUY PE,40.6,23720.50,110.60,23683.0,23740.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
EXIT,2026-05-22,14:49:12,23700,PE,BUY PE,40.9,23730.50,134.45,23691.0,23751.0,9.0,14:59:12,23719.85,133.85,TIMEOUT,10.0,0.04,-0.45,-39,BUY CE,BUY PE,BUY CE
EXIT,2026-05-22,14:54:12,23650,PE,BUY PE,40.6,23720.50,110.60,23683.0,23740.0,9.0,15:00:12,23719.85,111.10,FLIP,6.0,0.00,0.45,32,BUY PE,BUY PE,BUY CE
OPEN,2026-05-22,15:00:12,23700,CE,BUY CE,49.8,23720.55,150.10,23759.0,23702.0,29.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
OPEN,2026-05-22,15:16:12,23750,CE,BUY CE,44.5,23723.55,129.00,23760.0,23706.0,13.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
EXIT,2026-05-22,15:00:12,23700,CE,BUY CE,49.8,23720.55,150.10,23759.0,23702.0,29.0,15:17:12,23723.55,153.95,FLIP,17.0,0.01,2.56,250,BUY CE,BUY CE,NO TRADE
EXIT,2026-05-22,15:16:12,23750,CE,BUY CE,44.5,23723.55,129.00,23760.0,23706.0,13.0,15:17:12,23723.55,129.00,FLIP,1.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
OPEN,2026-05-22,15:17:12,23750,PE,BUY PE,45.2,23726.25,150.50,23690.0,23744.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
OPEN,2026-05-22,15:18:12,23650,PE,BUY PE,44.7,23722.15,99.00,23686.0,23740.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
OPEN,2026-05-22,15:20:12,23700,PE,BUY PE,44.9,23725.30,120.35,23689.0,23743.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
EXIT,2026-05-22,15:17:12,23750,PE,BUY PE,45.2,23726.25,150.50,23690.0,23744.0,9.0,15:22:12,23727.45,141.20,FLIP,5.0,-0.01,-6.18,-605,BUY CE,BUY PE,BUY PE
EXIT,2026-05-22,15:18:12,23650,PE,BUY PE,44.7,23722.15,99.00,23686.0,23740.0,9.0,15:22:12,23727.45,95.70,FLIP,4.0,-0.02,-3.33,-214,BUY CE,BUY PE,BUY PE
EXIT,2026-05-22,15:20:12,23700,PE,BUY PE,44.9,23725.30,120.35,23689.0,23743.0,9.0,15:22:12,23727.45,116.85,FLIP,2.0,-0.01,-2.91,-228,BUY CE,BUY PE,BUY PE
OPEN,2026-05-22,15:22:12,23750,CE,BUY CE,45.1,23726.25,135.75,23761.0,23709.0,7.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-05-22,15:22:12,23750,CE,BUY CE,45.1,23726.25,135.75,23761.0,23709.0,7.0,15:30:12,23748.05,151.15,EOD,8.0,0.09,11.34,1001,BUY CE,BUY CE,BUY PE
OPEN,2026-05-23,09:00:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-23,09:00:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,09:09:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-23,09:10:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-23,09:10:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,09:19:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-23,09:20:12,23650,PE,BUY PE,38.3,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-23,09:20:12,23650,PE,BUY PE,38.3,23719.30,85.25,23679.0,23739.0,9.0,09:29:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-23,09:30:12,23650,PE,BUY PE,37.3,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,09:30:12,23650,PE,BUY PE,37.3,23719.30,85.25,23679.0,23739.0,9.0,09:40:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,12:25:12,23650,PE,BUY PE,35.7,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,BUY PE
EXIT,2026-05-23,12:25:12,23650,PE,BUY PE,35.7,23719.30,85.25,23679.0,23739.0,9.0,12:35:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,BUY PE
OPEN,2026-05-23,12:36:12,23650,PE,BUY PE,35.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,12:36:12,23650,PE,BUY PE,35.9,23719.30,85.25,23679.0,23739.0,9.0,12:46:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,12:47:12,23650,PE,BUY PE,35.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,12:47:12,23650,PE,BUY PE,35.2,23719.30,85.25,23679.0,23739.0,9.0,12:56:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,12:57:12,23650,PE,BUY PE,35.0,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,12:57:12,23650,PE,BUY PE,35.0,23719.30,85.25,23679.0,23739.0,9.0,13:06:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,13:07:12,23650,PE,BUY PE,36.3,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,13:07:12,23650,PE,BUY PE,36.3,23719.30,85.25,23679.0,23739.0,9.0,13:17:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,13:18:12,23650,PE,BUY PE,36.6,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,13:18:12,23650,PE,BUY PE,36.6,23719.30,85.25,23679.0,23739.0,9.0,13:27:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,13:28:12,23650,PE,BUY PE,36.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,13:28:12,23650,PE,BUY PE,36.9,23719.30,85.25,23679.0,23739.0,9.0,13:38:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,13:39:12,23650,PE,BUY PE,36.8,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,13:39:12,23650,PE,BUY PE,36.8,23719.30,85.25,23679.0,23739.0,9.0,13:49:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,13:50:12,23650,PE,BUY PE,38.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,13:50:12,23650,PE,BUY PE,38.2,23719.30,85.25,23679.0,23739.0,9.0,13:59:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,14:00:12,23650,PE,BUY PE,38.4,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-23,14:00:12,23650,PE,BUY PE,38.4,23719.30,85.25,23679.0,23739.0,9.0,14:10:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-23,14:11:12,23650,PE,BUY PE,39.1,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-23,14:11:12,23650,PE,BUY PE,39.1,23719.30,85.25,23679.0,23739.0,9.0,14:20:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-23,14:21:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-23,14:21:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,14:31:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-23,14:32:12,23650,PE,BUY PE,39.8,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-23,14:32:12,23650,PE,BUY PE,39.8,23719.30,85.25,23679.0,23739.0,9.0,14:42:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-23,14:43:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-23,14:43:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,14:53:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-23,14:54:12,23650,PE,BUY PE,40.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-23,14:54:12,23650,PE,BUY PE,40.2,23719.30,85.25,23679.0,23739.0,9.0,15:00:12,23719.30,85.25,FLIP,6.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-23,15:00:12,23700,CE,BUY CE,46.4,23719.30,182.70,23759.0,23699.0,29.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-05-23,15:00:12,23700,CE,BUY CE,46.4,23719.30,182.70,23759.0,23699.0,29.0,15:29:12,23719.30,182.70,TIMEOUT,29.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-05-23,15:30:12,23700,CE,BUY CE,45.7,23719.30,182.70,23759.0,23699.0,25.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-05-23,15:30:12,23700,CE,BUY CE,45.7,23719.30,182.70,23759.0,23699.0,25.0,15:30:12,23719.30,182.70,EOD,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-05-24,09:00:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-24,09:00:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,09:09:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-24,09:10:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-24,09:10:12,23650,PE,BUY PE,38.5,23719.30,85.25,23679.0,23739.0,9.0,09:19:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-24,09:20:12,23650,PE,BUY PE,38.3,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-24,09:20:12,23650,PE,BUY PE,38.3,23719.30,85.25,23679.0,23739.0,9.0,09:30:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-24,09:31:12,23650,PE,BUY PE,37.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,09:31:12,23650,PE,BUY PE,37.2,23719.30,85.25,23679.0,23739.0,9.0,09:41:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,12:25:12,23650,PE,BUY PE,35.7,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,BUY PE
EXIT,2026-05-24,12:25:12,23650,PE,BUY PE,35.7,23719.30,85.25,23679.0,23739.0,9.0,12:34:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,BUY PE
OPEN,2026-05-24,12:35:12,23650,PE,BUY PE,35.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,12:35:12,23650,PE,BUY PE,35.9,23719.30,85.25,23679.0,23739.0,9.0,12:44:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,12:45:12,23650,PE,BUY PE,35.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,12:45:12,23650,PE,BUY PE,35.2,23719.30,85.25,23679.0,23739.0,9.0,12:55:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,12:56:12,23650,PE,BUY PE,35.1,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,12:56:12,23650,PE,BUY PE,35.1,23719.30,85.25,23679.0,23739.0,9.0,13:06:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:07:12,23650,PE,BUY PE,36.3,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:07:12,23650,PE,BUY PE,36.3,23719.30,85.25,23679.0,23739.0,9.0,13:16:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:17:12,23650,PE,BUY PE,36.6,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:17:12,23650,PE,BUY PE,36.6,23719.30,85.25,23679.0,23739.0,9.0,13:27:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:28:12,23650,PE,BUY PE,36.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:28:12,23650,PE,BUY PE,36.9,23719.30,85.25,23679.0,23739.0,9.0,13:37:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:38:12,23650,PE,BUY PE,36.8,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:38:12,23650,PE,BUY PE,36.8,23719.30,85.25,23679.0,23739.0,9.0,13:47:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:48:12,23650,PE,BUY PE,37.8,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:48:12,23650,PE,BUY PE,37.8,23719.30,85.25,23679.0,23739.0,9.0,13:57:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,13:58:12,23650,PE,BUY PE,38.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-05-24,13:58:12,23650,PE,BUY PE,38.2,23719.30,85.25,23679.0,23739.0,9.0,14:08:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
OPEN,2026-05-24,14:09:12,23650,PE,BUY PE,39.1,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-24,14:09:12,23650,PE,BUY PE,39.1,23719.30,85.25,23679.0,23739.0,9.0,14:18:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-24,14:19:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-24,14:19:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,14:28:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-24,14:29:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-24,14:29:12,23650,PE,BUY PE,39.2,23719.30,85.25,23679.0,23739.0,9.0,14:38:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-24,14:39:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-24,14:39:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,14:48:12,23719.30,85.25,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-24,14:49:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-24,14:49:12,23650,PE,BUY PE,39.9,23719.30,85.25,23679.0,23739.0,9.0,14:59:12,23719.30,85.25,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-05-24,15:00:12,23700,CE,BUY CE,46.4,23719.30,182.70,23759.0,23699.0,29.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-05-24,15:00:12,23700,CE,BUY CE,46.4,23719.30,182.70,23759.0,23699.0,29.0,15:29:12,23719.30,182.70,TIMEOUT,29.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-05-24,15:30:12,23700,CE,BUY CE,45.7,23719.30,182.70,23759.0,23699.0,25.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-05-24,15:30:12,23700,CE,BUY CE,45.7,23719.30,182.70,23759.0,23699.0,25.0,15:30:12,23719.30,182.70,EOD,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-05-25,09:00:12,23650,PE,BUY PE,39.4,23719.30,85.25,23679.0,23739.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
EXIT,2026-05-25,09:00:12,23650,PE,BUY PE,39.4,23719.30,85.25,23679.0,23739.0,9.0,09:08:12,23719.30,85.25,FLIP,8.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
OPEN,2026-05-25,09:08:12,24000,CE,BUY CE,36.3,23940.25,58.65,24003.0,23909.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-05-25,09:08:12,24000,CE,BUY CE,36.3,23940.25,58.65,24003.0,23909.0,18.0,09:16:12,23940.25,58.65,FLIP,8.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
OPEN,2026-05-25,09:16:12,24000,PE,BUY PE,47.7,23975.70,0.00,23911.0,24008.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-25,09:19:12,23950,PE,BUY PE,48.2,23964.90,95.60,23900.0,23997.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-25,09:16:12,24000,PE,BUY PE,47.7,23975.70,0.00,23911.0,24008.0,9.0,09:25:12,23978.65,117.20,TIMEOUT,9.0,-0.01,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-25,09:26:12,24000,PE,BUY PE,48.1,23984.70,113.00,23924.0,24015.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-25,09:19:12,23950,PE,BUY PE,48.2,23964.90,95.60,23900.0,23997.0,9.0,09:28:12,23980.95,89.40,TIMEOUT,9.0,-0.07,-6.49,-403,BUY PE,BUY PE,BUY PE
OPEN,2026-05-25,09:31:12,23900,PE,BUY PE,44.4,23966.50,71.20,23907.0,23997.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-25,09:26:12,24000,PE,BUY PE,48.1,23984.70,113.00,23924.0,24015.0,9.0,09:35:12,23953.15,122.20,TIMEOUT,9.0,0.13,8.14,598,BUY PE,BUY PE,BUY PE
EXIT,2026-05-25,09:31:12,23900,PE,BUY PE,44.4,23966.50,71.20,23907.0,23997.0,9.0,09:40:12,23936.25,81.35,TIMEOUT,9.0,0.13,14.26,660,BUY PE,BUY PE,BUY PE
OPEN,2026-05-25,09:41:12,23900,PE,BUY PE,39.9,23943.85,82.25,23887.0,23972.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-05-25,09:41:12,23900,PE,BUY PE,39.9,23943.85,82.25,23887.0,23972.0,9.0,09:50:12,23934.85,82.15,TIMEOUT,9.0,0.04,-0.12,-6,BUY PE,BUY PE,NO TRADE
OPEN,2026-05-25,09:51:12,23900,PE,BUY PE,40.6,23938.60,82.80,23885.0,23966.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-05-25,09:51:12,23900,PE,BUY PE,40.6,23938.60,82.80,23885.0,23966.0,9.0,10:00:12,23942.65,81.20,TIMEOUT,9.0,-0.02,-1.93,-104,BUY PE,BUY PE,BUY PE
OPEN,2026-05-25,14:40:12,24050,CE,BUY CE,38.2,23996.45,63.75,24021.0,23984.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
EXIT,2026-05-25,14:40:12,24050,CE,BUY CE,38.2,23996.45,63.75,24021.0,23984.0,18.0,14:47:12,24023.90,78.85,TARGET,7.0,0.11,23.69,981,BUY CE,BUY CE,NO TRADE
OPEN,2026-05-25,14:48:12,24100,CE,BUY CE,44.0,24027.35,64.80,24054.0,24014.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
OPEN,2026-05-25,14:49:12,24050,CE,BUY CE,44.0,24022.85,87.20,24050.0,24009.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
